id,tweet,subtask_a
20413,@USER @USER Liberals act out of emotion. Not understanding the law. Then they go around condemning every1 who does not agree with their completely fucked rational. “Nobody believed women for 250 years. So let’s believe all women! Oh and screw the legal system! Men are pigs. He’s guilty!” Smh,OFF
95940,@USER its all about you ... trying to sell your stuff  don't worry that everything is going to shit politically   you must be Liberals,NOT
65852,@USER @USER @USER @USER @USER Sis she is. And I did answer u but u are to focused on bashing me. Sis that's just ur opinion. Mine is that she is a versatile artist and has many good albums. Say the truth for what it is. Just say u hate selena and go URL,NOT
24354,@USER He and Obama must be copying each other does any democrat have their own thought PLEASE !!!,OFF
74402,"@USER @USER @USER It wouldn't surprise me a bit. Just like they falsely call conservatives, Fascists"" and justify physically attacking them. ""Trump's a Nazi, kill him!"". It's just a matter of time before they suggest it.""",OFF
34179,@USER Hey I don’t actually really care about celebs. I’m 9/10 out of the loop with celeb news because I don’t have any interest in western celebs.  If anything you should re’evaluate how you view celebs since you are the one placing a personal vendetta against someone for something-,NOT
64113,@USER You are amazing! Hope you have an incredible future. Thank you for your contributions to this community,NOT
89395,@USER @USER @USER @USER Your reply makes no sense,NOT
32684,@USER Yes!!! Love it! You are gold! 🙏🏻❤️🙏🏻,NOT
52786,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Shush it makes the ship make more sense,NOT
75079,@USER he is,NOT
13104,@USER Actually she was having a tantrum.,NOT
95713,@USER She is! 🙏🏻❤️,NOT
14647,@USER Of course you are!!,NOT
57111,@USER When is LVMPD and MGM going to be held accountable for #VegasShooting and it's subsequent coverup &amp; knee jerk Gun Control? Anyone else find it curious that the first surveillance video released by MGM was in an exclusive to the New York Times ?,NOT
24410,#DueProcess not permitted for #Conservatives but #documented evidence against #Democrat can’t be believed #DoubleStandards #ConfirmKavanaughNow  URL,NOT
30198,@USER Check in at the Fake Shooting. URL,NOT
92848,@USER @USER @USER Its a shame that you are not on TV,NOT
50573,@USER Why would you do this on a weekend with a major festival in Stanley Park as well as closing down Nelson street off burrard?,NOT
44524,#RSSReachesOut so called Liberals exposed ..Want talk with Terror State .. But Boycott RSS covention.,NOT
19061,@USER Lol they have no idea Nazis were socialist. Their complete inability to grasp reality is so mind blowing. Antifa is no shit calling for a civil war to defend slavery. The confederacy considered Lincoln a fascist too... hmmmm.,OFF
86448,"@USER @USER Lol these are exciting times..."" God he is the worst""",OFF
69360,(Good for you Gov) Gov. Cuomo gets endorsement of nation's largest gun control group: URL @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER,NOT
55197,@USER Sam’s act is working. I swear she is acting!,NOT
51434,@USER @USER That is Rachel Madcow's mother. No doubt about it !,NOT
14209,@USER Don't think she did much to accomplish that goal!,NOT
45523,@USER So will this all be hidden like the liberals hid everyrhing about the failed Nipigon bridge?!?! Huh? Our money and we are barred from the truth sickens me. They are communists,NOT
87127,@USER Congratulations #POTUS #MAGA,NOT
92949,Too bad life sucks 4 u #schiff4brains 😂 ur going down along wi ur other CRIMINAL friends. Only red line crossed is the LIES U TELL. U will never b anything more than the belly of a SNAKE #MAGA #TRUMP2020 #schiff4brains URL,OFF
20729,"@USER @USER Let's focus on Kavanaugh. Bringing up other cases to make an argument about hypocrisy is irrelevant. It's like saying, Let's not investigate this bank robbery because liberals have robbed other banks."" Try to focus.""",OFF
89421,@USER @USER @USER @USER @USER She is going to be heartbroken to see you and you 6 followers go. Bot bot bot.,NOT
29695,#prouduncle 😍 she is the finest cheerleader of them all💙 te amo stinky butt💝 URL,OFF
71736,@USER @USER She is done out here.,NOT
36051,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Thank you for your support,NOT
14179,@USER @USER what is this shit right over here? I also showed to my polish friends and they are quite triggered,OFF
63061,@USER Remember Tina. You can always sleep when you are dead! URL,NOT
51408,@USER @USER PURP HE IS CHRIS.... IM THE REAL CJ UNTIL FURTHER NOTICE 😂 #PSA,NOT
48736,@USER PLELLEEAAAASEEEEE I LITERALLY SOBBED SO HARD AT THIS SCREEN WHO DOES HE THINK HE IS LOOKING SO BEAUTIFUL WHILE HE SLEEEEEEEPS,NOT
51768,@USER @USER can you please tell jimin even if he knows just how amazing he is and that he actually saved my life no joke we're really thankful and please be safe and healthy i pray for you every single day and minute  to be protected and safe 💜Thank you @USER,NOT
74078,@USER Its @USER fault..she is cheat,NOT
65529,@USER Hold up this for real? Am I reading that right? Everything is free?,NOT
51118,@USER @USER @USER Oh and higher unemployment and witch hunts and lynch mobs and antifa communist parades ...you can have all that shit and let Hollywood decide how you feel.,OFF
12264,@USER @USER @USER wow @USER are these the types of folks we want teaching the already confused millennials?,NOT
34675,@USER I think he is hurt,NOT
12803,@USER Awesome Job Mr. President Trump!!  MAGA,NOT
59703,@USER EVERYTHING is an issue with Muslims..go live in another country like Iran..,OFF
73118,@USER @USER @USER @USER @USER I did not admit anything! Read my Tweet again please! English is my 3rd language but I am rather good at it! Antifa are the Nazis! They can name them self the Messiah they would still be thugs fighting against freedom and free speach! BTW free speach is not hate speach. Man up!,OFF
92323,@USER @USER Yeah we need gun laws like Europe so it's really hard for bad people to get guns.  URL  You people are clueless about guns,NOT
26447,@USER Holder was held in contempt of congress. Why isn't in prison for Fast and Furious? How about for murder?,OFF
66845,@USER EXPOSE these demons violating our Constitution with violence &amp; threats to run govt instead of winning at the polls! Name them domestic terrorists &amp; jail them all.,OFF
78996,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Now do Black Lives Matter. And Antifa.,NOT
61664,@USER @USER Kavanaugh was on the short list over a year ago. If liberals think this is a good idea just imagine how many people in the future with zero evidence 30+ yrs later including where and year can accuse people then ruin their lives including these liberals and politicians.,NOT
57245,@USER Here’s @USER helping improve how women are to be watched in sports. 🙄 URL,NOT
29880,@USER 😅😅😅😅😅😅😅😅😅 gun control fun a statue of a stupid child under a desk are going to change peoples if that is the case they are stupid because i for will not give up my firearms or free speech or my rights to no one or no government! Fuck you!,OFF
85882,@USER @USER @USER Republicans platform   -take away healthcare -harm the environment  -take away children -take away women’s rights -do not believe in rule of law -voter suppression  -gerrymandering  -take away social security  -no limits to gun control -explodes the budget  #VoteBlue2018,OFF
81239,@USER @USER Then maybe we can talk about the double standards between liberals and conservatives at @USER Somebody is always a victim.,OFF
99454,@USER She is so beautiful but looks like dad,NOT
66048,#QAnon @USER #MAGA   For those who think nothing is happening! URL,OFF
98294,Rosenstein’s 300 Attorneys ‘Helped’ Vet Kavanaugh – Now Sexual Abuse Charges URL which go back to his highschool days  and can't be proven &amp; Named witness DENIES  #Pathetic #ConfirmKavanaugh #PJNET #CCOT #maga #KAG2018 #Trump2020 #NoMoreProgressiveLiberals,OFF
77789,#sorrynotsorry   If you breastfeed your child who ends up having a milk allergy and so you just SWITCH to formula are you really putting your 100% into parenting?! No you are being lazy! Change your diet go lactose and soy free so your baby can have the best of the best.,NOT
65560,@USER Sorry to read this. You’re doing the right thing to report it and warn us all about them. Needless to say you are none of the things they say. Stay strong.,NOT
19380,"@USER @USER It is not a crisis"" . The Conservatives think everything is a crisis- the asylum seekers,  the economy, TMX  now NAFTA. Just relax guys the adults are in the room.""",NOT
98740,@USER Has any ex Obama administration personal not yet?  See a pattern here folks!  Their actually doing this publicly. The msm is their partner in this treason.  It’s a attempted coup d'etat!!!,OFF
79813,@USER Thanks for keeping us in your thought and being so kind to fans🌸❤️. Just know this cool cat is gonna drag many great thing into our fans life!,NOT
30337,@USER Fuck u,OFF
65495,"... She is our north star, amongst the many stars that pass away to fill the night sky with brilliancy."" I cannot begin 2 imagine this as a parent but am so grateful &amp; humbled for the time however brief w/ so many shining stars who continue to guide all of us... URL",NOT
41605,@USER Remember:  You're talking about the same media that never questions the assertions that everyone on the Right is a Nazi and Antifa is just a group of protesters.,NOT
79120,@USER Yep this is the world the liberals want to live in.,NOT
92999,AAA DIBALES DONG😘😘😘 URL,NOT
67391,@USER Niggaz buying pussy bitches trying to buy love...,OFF
12038,@USER @USER I don't think he's guilty....this is what you leftwingers do...make up sexual assault claims about conservatives.,NOT
58241,@USER Yeah dangerous to question a scattered 35 year old account pushed on the eve of a nomination with the liberals saying they will stop at nothing to derail judge Kavanagh or any of Trumps picks? Delete your account...,NOT
21369,#TBT That time when @USER gave us a shout-out on their blog &amp; we felt like the coolest kids in town. 😎 From #NCDD.org blog: Creating a Welcoming Environment with #Conservatives with The Village Square - #ReviveCivility #ToTheVillageSquare URL,NOT
